index,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio,Date,Incident_Rate,Case_Fatality_Ratio,Countyname,pop2010,pop2019,month,new_cases,new_cases_rolling,new_deaths,new_deaths_rolling,perc_infected,infect,schooling,change,herd_days,max_herd_days,new_cases_MNDH,ratio,new_cases_21days,new_cases_7days,new_cases_MNDH_previous,ratio_previous,trend,text
1011.0,27045.0,Fillmore,Minnesota,US,2020-12-17 05:28:12,43.67394126,-92.08980382,939.0,0.0,0.0,939.0,"Fillmore, Minnesota, US",,,2020-12-16,4457.207955570323,0.0,Fillmore,20868.0,21067.0,December 2020,2.0,13.571428571428571,0.0,0.0,4.457207955570324,Less than 5%,Elem. & MS/HS distance,0.06442031884667289,1172.6547368421047,2356.2285714285726,191.0,90.66312241894907,307.0,95.0,212.0,100.6313191246974,Downward,County: Fillmore<br>MN Dept of <br>Health Statistic:    90.66<br>Trending:             Downward<br>Percent Infected:      4.46<br>New Cases / Total Cases: 2 / 939<br>New Deaths/ Total Deaths:         0 / 0
1012.0,27047.0,Freeborn,Minnesota,US,2020-11-04 05:25:09,43.67385583,-93.34884422,780.0,5.0,0.0,775.0,"Freeborn, Minnesota, US",2575.872659423401,0.6410256410256411,2020-11-03,,,Freeborn,31254.0,30281.0,November 2020,0.0,0.0,0.0,,2.5758726594234007,Less than 5%,Elem. & MS/HS in-person,0.0,1823.727906976741,1823.727906976741,0.0,0.0,0.0,0.0,0.0,0.0,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      2.58<br>New Cases / Total Cases: 0 / 780<br>New Deaths/ Total Deaths:         0 / 5
1013.0,27047.0,Freeborn,Minnesota,US,2020-11-05 06:05:03,43.67385583,-93.34884422,798.0,5.0,0.0,793.0,"Freeborn, Minnesota, US",2635.315874640864,0.6265664160401002,2020-11-04,,,Freeborn,31254.0,30281.0,November 2020,18.0,0.0,0.0,,2.635315874640864,Less than 5%,Elem. & MS/HS in-person,0.0,1823.727906976741,1823.727906976741,0.0,0.0,0.0,0.0,0.0,0.0,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      2.64<br>New Cases / Total Cases: 18 / 798<br>New Deaths/ Total Deaths:         0 / 5
1014.0,27047.0,Freeborn,Minnesota,US,2020-11-06 05:24:55,43.67385583,-93.34884422,811.0,5.0,0.0,806.0,"Freeborn, Minnesota, US",2678.247085631254,0.6165228113440198,2020-11-05,,,Freeborn,31254.0,30281.0,November 2020,13.0,0.0,0.0,,2.678247085631254,Less than 5%,Elem. & MS/HS in-person,0.0,1823.727906976741,1823.727906976741,0.0,0.0,0.0,0.0,0.0,0.0,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      2.68<br>New Cases / Total Cases: 13 / 811<br>New Deaths/ Total Deaths:         0 / 5
1015.0,27047.0,Freeborn,Minnesota,US,2020-11-07 05:24:52,43.67385583,-93.34884422,840.0,5.0,0.0,835.0,"Freeborn, Minnesota, US",2774.016710148278,0.5952380952380952,2020-11-06,,,Freeborn,31254.0,30281.0,November 2020,29.0,0.0,0.0,,2.774016710148278,Less than 5%,Elem. & MS/HS in-person,0.0,1823.727906976741,1823.727906976741,0.0,0.0,0.0,0.0,0.0,0.0,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      2.77<br>New Cases / Total Cases: 29 / 840<br>New Deaths/ Total Deaths:         0 / 5
1016.0,27047.0,Freeborn,Minnesota,US,2020-11-08 05:24:56,43.67385583,-93.34884422,888.0,5.0,0.0,883.0,"Freeborn, Minnesota, US",2932.5319507281793,0.5630630630630631,2020-11-07,,,Freeborn,31254.0,30281.0,November 2020,48.0,0.0,0.0,,2.9325319507281793,Less than 5%,Elem. & MS/HS in-person,0.0,1823.727906976741,1823.727906976741,0.0,0.0,0.0,0.0,0.0,0.0,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      2.93<br>New Cases / Total Cases: 48 / 888<br>New Deaths/ Total Deaths:         0 / 5
1017.0,27047.0,Freeborn,Minnesota,US,2020-11-09 05:25:45,43.67385583,-93.34884422,903.0,5.0,0.0,898.0,"Freeborn, Minnesota, US",2982.067963409399,0.5537098560354374,2020-11-08,,,Freeborn,31254.0,30281.0,November 2020,15.0,0.0,0.0,,2.9820679634093987,Less than 5%,Elem. & MS/HS in-person,0.0,1823.727906976741,1823.727906976741,0.0,0.0,0.0,0.0,0.0,0.0,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      2.98<br>New Cases / Total Cases: 15 / 903<br>New Deaths/ Total Deaths:         0 / 5
1018.0,27047.0,Freeborn,Minnesota,US,2020-11-10 05:40:07,43.67385583,-93.34884422,903.0,5.0,0.0,898.0,"Freeborn, Minnesota, US",,,2020-11-09,2982.067963409399,0.5537098560354374,Freeborn,31254.0,30281.0,November 2020,0.0,17.571428571428573,0.0,0.0,2.9820679634093987,Less than 5%,Elem. & MS/HS in-person,0.05802790056942829,1327.2569105691052,1823.727906976741,0.0,0.0,0.0,123.0,-123.0,-40.619530398599785,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      2.98<br>New Cases / Total Cases: 0 / 903<br>New Deaths/ Total Deaths:         0 / 5
1019.0,27047.0,Freeborn,Minnesota,US,2020-11-11 05:25:30,43.67385583,-93.34884422,901.0,5.0,0.0,896.0,"Freeborn, Minnesota, US",,,2020-11-10,2975.4631617185687,0.5549389567147613,Freeborn,31254.0,30281.0,November 2020,-2.0,17.285714285714285,0.0,0.0,2.9754631617185696,Less than 5%,Elem. & MS/HS in-person,0.057084357470738416,1349.3107438016518,1823.727906976741,0.0,0.0,0.0,121.0,-121.0,-39.95905022951686,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      2.98<br>New Cases / Total Cases: -2 / 901<br>New Deaths/ Total Deaths:         0 / 5
1020.0,27047.0,Freeborn,Minnesota,US,2020-11-12 05:25:55,43.67385583,-93.34884422,925.0,5.0,0.0,920.0,"Freeborn, Minnesota, US",,,2020-11-11,3054.72078200852,0.5405405405405406,Freeborn,31254.0,30281.0,November 2020,24.0,18.142857142857142,0.0,0.0,3.0547207820085203,Less than 5%,Elem. & MS/HS in-person,0.05991498676680803,1284.24094488189,1823.727906976741,0.0,0.0,0.0,127.0,-127.0,-41.94049073676563,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      3.05<br>New Cases / Total Cases: 24 / 925<br>New Deaths/ Total Deaths:         0 / 5
1021.0,27047.0,Freeborn,Minnesota,US,2020-11-13 05:25:30,43.67385583,-93.34884422,944.0,5.0,0.0,939.0,"Freeborn, Minnesota, US",,,2020-11-12,3117.4663980713976,0.5296610169491526,Freeborn,31254.0,30281.0,November 2020,19.0,19.0,0.0,0.0,3.117466398071398,Less than 5%,Elem. & MS/HS in-person,0.06274561606287772,1225.3052631578946,1823.727906976741,0.0,0.0,0.0,133.0,-133.0,-43.921931244014395,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      3.12<br>New Cases / Total Cases: 19 / 944<br>New Deaths/ Total Deaths:         0 / 5
1022.0,27047.0,Freeborn,Minnesota,US,2020-11-14 05:25:37,43.67385583,-93.34884422,946.0,5.0,0.0,941.0,"Freeborn, Minnesota, US",,,2020-11-13,3124.071199762227,0.5285412262156448,Freeborn,31254.0,30281.0,November 2020,2.0,15.142857142857142,0.0,0.0,3.124071199762227,Less than 5%,Elem. & MS/HS in-person,0.050007784230564144,1537.2792452830204,1823.727906976741,0.0,0.0,0.0,106.0,-106.0,-35.00544896139493,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      3.12<br>New Cases / Total Cases: 2 / 946<br>New Deaths/ Total Deaths:         0 / 5
1023.0,27047.0,Freeborn,Minnesota,US,2020-11-15 05:26:53,43.67385583,-93.34884422,995.0,5.0,0.0,990.0,"Freeborn, Minnesota, US",,,2020-11-14,3285.8888411875428,0.5025125628140703,Freeborn,31254.0,30281.0,November 2020,49.0,15.285714285714286,0.0,0.0,3.2858888411875435,Less than 5%,Elem. & MS/HS in-person,0.05047955577990918,1519.7065420560734,1823.727906976741,0.0,0.0,0.0,107.0,-107.0,-35.3356890459364,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      3.29<br>New Cases / Total Cases: 49 / 995<br>New Deaths/ Total Deaths:         0 / 5
1024.0,27047.0,Freeborn,Minnesota,US,2020-11-16 05:25:57,43.67385583,-93.34884422,1107.0,5.0,0.0,1102.0,"Freeborn, Minnesota, US",,,2020-11-15,3655.757735873981,0.4516711833785004,Freeborn,31254.0,30281.0,November 2020,112.0,29.142857142857142,0.0,0.0,3.6557577358739803,Less than 5%,Elem. & MS/HS in-person,0.0962413960663688,793.2578431372551,1823.727906976741,0.0,0.0,0.0,204.0,-204.0,-67.36897724645817,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      3.66<br>New Cases / Total Cases: 112 / 1107<br>New Deaths/ Total Deaths:         0 / 5
1025.0,27047.0,Freeborn,Minnesota,US,2020-11-17 05:25:54,43.67385583,-93.34884422,1144.0,5.0,0.0,1139.0,"Freeborn, Minnesota, US",,,2020-11-16,3777.946567154321,0.4370629370629371,Freeborn,31254.0,30281.0,November 2020,37.0,34.42857142857143,0.0,0.0,3.7779465671543213,Less than 5%,Armageddon?,0.1136969433921318,670.3966804979253,1823.727906976741,364.0,120.20739077309204,0.0,241.0,-241.0,-79.58786037449225,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    120.21<br>Trending:             Upward<br>Percent Infected:      3.78<br>New Cases / Total Cases: 37 / 1144<br>New Deaths/ Total Deaths:         0 / 5
1026.0,27047.0,Freeborn,Minnesota,US,2020-11-18 05:40:31,43.67385583,-93.34884422,1168.0,5.0,0.0,1163.0,"Freeborn, Minnesota, US",,,2020-11-17,3857.204187444272,0.4280821917808219,Freeborn,31254.0,30281.0,November 2020,24.0,38.142857142857146,0.0,0.0,3.857204187444272,Less than 5%,Armageddon?,0.12596300367510033,604.4853932584272,1823.727906976741,388.0,128.13315280208712,0.0,267.0,-267.0,-88.17410257257026,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    128.13<br>Trending:             Upward<br>Percent Infected:      3.86<br>New Cases / Total Cases: 24 / 1168<br>New Deaths/ Total Deaths:         0 / 5
1027.0,27047.0,Freeborn,Minnesota,US,2020-11-19 05:25:23,43.67385583,-93.34884422,1193.0,5.0,0.0,1188.0,"Freeborn, Minnesota, US",,,2020-11-18,3939.764208579637,0.4191114836546521,Freeborn,31254.0,30281.0,November 2020,25.0,38.285714285714285,0.0,0.0,3.9397642085796374,Less than 5%,Armageddon?,0.1264347752244453,601.5768656716419,1823.727906976741,395.0,130.44483339387736,0.0,268.0,-268.0,-88.50434265711172,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    130.44<br>Trending:             Upward<br>Percent Infected:      3.94<br>New Cases / Total Cases: 25 / 1193<br>New Deaths/ Total Deaths:         0 / 5
1028.0,27047.0,Freeborn,Minnesota,US,2020-11-20 05:26:28,43.67385583,-93.34884422,1235.0,5.0,0.0,1230.0,"Freeborn, Minnesota, US",,,2020-11-19,4078.465044087051,0.4048582995951417,Freeborn,31254.0,30281.0,November 2020,42.0,41.57142857142857,0.0,0.0,4.078465044087051,Less than 5%,Armageddon?,0.137285520859379,553.0192439862544,1823.727906976741,424.0,140.02179584557973,0.0,291.0,-291.0,-96.09986460156534,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    140.02<br>Trending:             Upward<br>Percent Infected:      4.08<br>New Cases / Total Cases: 42 / 1235<br>New Deaths/ Total Deaths:         0 / 5
1029.0,27047.0,Freeborn,Minnesota,US,2020-11-21 05:25:51,43.67385583,-93.34884422,1279.0,5.0,0.0,1274.0,"Freeborn, Minnesota, US",,,2020-11-20,4223.770681285295,0.3909304143862393,Freeborn,31254.0,30281.0,November 2020,44.0,47.57142857142857,0.0,0.0,4.223770681285294,Less than 5%,Armageddon?,0.1570999259318667,482.34414414414437,1823.727906976741,439.0,144.97539711370166,0.0,333.0,-333.0,-109.96994815230673,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    144.98<br>Trending:             Upward<br>Percent Infected:      4.22<br>New Cases / Total Cases: 44 / 1279<br>New Deaths/ Total Deaths:         0 / 5
1030.0,27047.0,Freeborn,Minnesota,US,2020-11-22 05:25:45,43.67385583,-93.34884422,1307.0,5.0,0.0,1302.0,"Freeborn, Minnesota, US",,,2020-11-21,4316.2379049569045,0.3825554705432288,Freeborn,31254.0,30281.0,November 2020,28.0,44.57142857142857,0.0,0.0,4.316237904956903,Less than 5%,Armageddon?,0.1471927233956228,514.1814102564106,1823.727906976741,419.0,138.37059542287244,0.0,312.0,-312.0,-103.03490637693604,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    138.37<br>Trending:             Upward<br>Percent Infected:      4.32<br>New Cases / Total Cases: 28 / 1307<br>New Deaths/ Total Deaths:         0 / 5
1031.0,27047.0,Freeborn,Minnesota,US,2020-11-23 05:25:26,43.67385583,-93.34884422,1362.0,5.0,0.0,1357.0,"Freeborn, Minnesota, US",,,2020-11-22,4497.869951454708,0.3671071953010279,Freeborn,31254.0,30281.0,November 2020,55.0,36.42857142857143,0.0,0.0,4.497869951454708,Less than 5%,Armageddon?,0.12030174508296103,627.6062745098039,1823.727906976741,459.0,151.58019880453088,0.0,255.0,-255.0,-84.21122155807272,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    151.58<br>Trending:             Upward<br>Percent Infected:      4.5<br>New Cases / Total Cases: 55 / 1362<br>New Deaths/ Total Deaths:         0 / 5
1032.0,27047.0,Freeborn,Minnesota,US,2020-11-24 05:27:31,43.67385583,-93.34884422,1393.0,5.0,0.0,1388.0,"Freeborn, Minnesota, US",,,2020-11-23,4600.244377662561,0.3589375448671931,Freeborn,31254.0,30281.0,November 2020,31.0,35.57142857142857,0.0,0.0,4.600244377662561,Less than 5%,Armageddon?,0.11747111578689136,641.8578313253012,1823.727906976741,490.0,161.8176414253162,613.0,249.0,364.0,120.20739077309204,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    161.82<br>Trending:             Upward<br>Percent Infected:      4.6<br>New Cases / Total Cases: 31 / 1393<br>New Deaths/ Total Deaths:         0 / 5
1033.0,27047.0,Freeborn,Minnesota,US,2020-11-25 05:27:20,43.67385583,-93.34884422,1419.0,5.0,0.0,1414.0,"Freeborn, Minnesota, US",,,2020-11-24,4686.106799643339,0.3523608174770965,Freeborn,31254.0,30281.0,November 2020,26.0,35.857142857142854,0.0,0.0,4.6861067996433405,Less than 5%,Armageddon?,0.11841465888558123,636.0183266932272,1823.727906976741,518.0,171.06436379247714,639.0,251.0,388.0,128.13315280208712,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    171.06<br>Trending:             Upward<br>Percent Infected:      4.69<br>New Cases / Total Cases: 26 / 1419<br>New Deaths/ Total Deaths:         0 / 5
1034.0,27047.0,Freeborn,Minnesota,US,2020-11-26 05:27:44,43.67385583,-93.34884422,1446.0,5.0,0.0,1441.0,"Freeborn, Minnesota, US",,,2020-11-25,4775.271622469535,0.3457814661134163,Freeborn,31254.0,30281.0,November 2020,27.0,36.142857142857146,0.0,0.0,4.7752716224695355,Less than 5%,Armageddon?,0.11935820198427116,630.2434782608694,1823.727906976741,521.0,172.0550840461015,648.0,253.0,395.0,130.44483339387736,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    172.06<br>Trending:             Upward<br>Percent Infected:      4.78<br>New Cases / Total Cases: 27 / 1446<br>New Deaths/ Total Deaths:         0 / 5
1035.0,27047.0,Freeborn,Minnesota,US,2020-11-27 05:26:53,43.67385583,-93.34884422,1446.0,5.0,0.0,1441.0,"Freeborn, Minnesota, US",,,2020-11-26,4775.271622469535,0.3457814661134163,Freeborn,31254.0,30281.0,November 2020,0.0,30.142857142857142,0.0,0.0,4.7752716224695355,Less than 5%,Armageddon?,0.09954379691178351,755.6947867298572,1823.727906976741,502.0,165.78052243981375,635.0,211.0,424.0,140.02179584557973,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    165.78<br>Trending:             Upward<br>Percent Infected:      4.78<br>New Cases / Total Cases: 0 / 1446<br>New Deaths/ Total Deaths:         0 / 5
1036.0,27047.0,Freeborn,Minnesota,US,2020-11-28 05:25:50,43.67385583,-93.34884422,1479.0,5.0,0.0,1474.0,"Freeborn, Minnesota, US",,,2020-11-27,4884.2508503682175,0.3380662609871535,Freeborn,31254.0,30281.0,November 2020,33.0,28.571428571428573,0.0,0.0,4.884250850368217,Less than 5%,Armageddon?,0.09435430986898906,796.1029999999998,1823.727906976741,533.0,176.01796506059907,639.0,200.0,439.0,144.97539711370166,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    176.02<br>Trending:             Upward<br>Percent Infected:      4.88<br>New Cases / Total Cases: 33 / 1479<br>New Deaths/ Total Deaths:         0 / 5
1037.0,27047.0,Freeborn,Minnesota,US,2020-11-29 05:25:55,43.67385583,-93.34884422,1512.0,5.0,0.0,1507.0,"Freeborn, Minnesota, US",,,2020-11-28,4993.2300782669,0.3306878306878307,Freeborn,31254.0,30281.0,November 2020,33.0,29.285714285714285,0.0,0.0,4.9932300782669,Less than 5%,Armageddon?,0.09671316761571383,775.5590243902434,1823.727906976741,517.0,170.73412370793568,624.0,205.0,419.0,138.37059542287244,Upward,County: Freeborn<br>MN Dept of <br>Health Statistic:    170.73<br>Trending:             Upward<br>Percent Infected:      4.99<br>New Cases / Total Cases: 33 / 1512<br>New Deaths/ Total Deaths:         0 / 5
1038.0,27047.0,Freeborn,Minnesota,US,2020-11-30 05:26:13,43.67385583,-93.34884422,1533.0,6.0,0.0,1527.0,"Freeborn, Minnesota, US",,,2020-11-29,5062.580496020607,0.3913894324853229,Freeborn,31254.0,30281.0,November 2020,21.0,24.428571428571427,1.0,0.14285714285714285,5.062580496020607,Between 5% and 10%,Armageddon?,0.08067293493798568,928.904093567251,1823.727906976741,426.0,140.68227601466265,630.0,171.0,459.0,151.58019880453088,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    140.68<br>Trending:             Downward<br>Percent Infected:      5.06<br>New Cases / Total Cases: 21 / 1533<br>New Deaths/ Total Deaths:         1 / 6
1039.0,27047.0,Freeborn,Minnesota,US,2020-12-01 05:26:18,43.67385583,-93.34884422,1554.0,6.0,0.0,1548.0,"Freeborn, Minnesota, US",,,2020-11-30,5131.930913774314,0.3861003861003861,Freeborn,31254.0,30281.0,November 2020,21.0,23.0,0.0,0.14285714285714285,5.131930913774314,Between 5% and 10%,Armageddon?,0.07595521944453612,985.68695652174,1823.727906976741,410.0,135.39843466199926,651.0,161.0,490.0,161.8176414253162,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    135.4<br>Trending:             Downward<br>Percent Infected:      5.13<br>New Cases / Total Cases: 21 / 1554<br>New Deaths/ Total Deaths:         0 / 6
1040.0,27047.0,Freeborn,Minnesota,US,2020-12-02 05:27:41,43.67385583,-93.34884422,1564.0,6.0,0.0,1558.0,"Freeborn, Minnesota, US",,,2020-12-01,5164.95492222846,0.3836317135549872,Freeborn,31254.0,30281.0,December 2020,10.0,20.714285714285715,0.0,0.14285714285714285,5.1649549222284605,Between 5% and 10%,Armageddon?,0.06840687465501714,1093.9696551724123,1823.727906976741,396.0,130.77507347841882,663.0,145.0,518.0,171.06436379247714,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    130.78<br>Trending:             Downward<br>Percent Infected:      5.16<br>New Cases / Total Cases: 10 / 1564<br>New Deaths/ Total Deaths:         0 / 6
1041.0,27047.0,Freeborn,Minnesota,US,2020-12-03 05:28:22,43.67385583,-93.34884422,1596.0,6.0,0.0,1590.0,"Freeborn, Minnesota, US",,,2020-12-02,5270.631749281728,0.3759398496240601,Freeborn,31254.0,30281.0,December 2020,32.0,21.428571428571427,0.0,0.14285714285714285,5.270631749281728,Between 5% and 10%,Armageddon?,0.07076573240174179,1056.0106666666663,1823.727906976741,403.0,133.08675407020905,671.0,150.0,521.0,172.0550840461015,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    133.09<br>Trending:             Downward<br>Percent Infected:      5.27<br>New Cases / Total Cases: 32 / 1596<br>New Deaths/ Total Deaths:         0 / 6
1042.0,27047.0,Freeborn,Minnesota,US,2020-12-04 05:27:27,43.67385583,-93.34884422,1622.0,7.0,0.0,1615.0,"Freeborn, Minnesota, US",,,2020-12-03,5356.494171262508,0.4315659679408138,Freeborn,31254.0,30281.0,December 2020,26.0,25.142857142857142,1.0,0.2857142857142857,5.356494171262508,Between 5% and 10%,Armageddon?,0.08303179268471032,898.9750000000004,1823.727906976741,387.0,127.80291271754565,678.0,176.0,502.0,165.78052243981375,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    127.8<br>Trending:             Downward<br>Percent Infected:      5.36<br>New Cases / Total Cases: 26 / 1622<br>New Deaths/ Total Deaths:         1 / 7
1043.0,27047.0,Freeborn,Minnesota,US,2020-12-05 05:27:36,43.67385583,-93.34884422,1651.0,7.0,0.0,1644.0,"Freeborn, Minnesota, US",,,2020-12-04,5452.263795779531,0.4239854633555421,Freeborn,31254.0,30281.0,December 2020,29.0,24.571428571428573,0.0,0.2857142857142857,5.4522637957795315,Between 5% and 10%,Armageddon?,0.08114470648733059,918.7011627906975,1823.727906976741,372.0,122.84931144942374,705.0,172.0,533.0,176.01796506059907,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    122.85<br>Trending:             Downward<br>Percent Infected:      5.45<br>New Cases / Total Cases: 29 / 1651<br>New Deaths/ Total Deaths:         0 / 7
1044.0,27047.0,Freeborn,Minnesota,US,2020-12-06 05:26:18,43.67385583,-93.34884422,1673.0,7.0,0.0,1666.0,"Freeborn, Minnesota, US",,,2020-12-05,5524.916614378653,0.41841004184100417,Freeborn,31254.0,30281.0,December 2020,22.0,23.0,0.0,0.2857142857142857,5.524916614378653,Between 5% and 10%,Armageddon?,0.07595521944453612,980.5130434782616,1823.727906976741,366.0,120.86787094217496,678.0,161.0,517.0,170.73412370793568,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    120.87<br>Trending:             Downward<br>Percent Infected:      5.52<br>New Cases / Total Cases: 22 / 1673<br>New Deaths/ Total Deaths:         0 / 7
1045.0,27047.0,Freeborn,Minnesota,US,2020-12-07 05:26:14,43.67385583,-93.34884422,1692.0,9.0,0.0,1683.0,"Freeborn, Minnesota, US",,,2020-12-06,5587.66223044153,0.5319148936170213,Freeborn,31254.0,30281.0,December 2020,19.0,22.714285714285715,2.0,0.42857142857142855,5.587662230441531,Between 5% and 10%,Armageddon?,0.07501167634584618,992.010062893083,1823.727906976741,330.0,108.97922789868234,585.0,159.0,426.0,140.68227601466265,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    108.98<br>Trending:             Downward<br>Percent Infected:      5.59<br>New Cases / Total Cases: 19 / 1692<br>New Deaths/ Total Deaths:         2 / 9
1046.0,27047.0,Freeborn,Minnesota,US,2020-12-08 05:27:42,43.67385583,-93.34884422,1697.0,9.0,0.0,1688.0,"Freeborn, Minnesota, US",,,2020-12-07,5604.174234668603,0.5303476723629935,Freeborn,31254.0,30281.0,December 2020,5.0,20.428571428571427,0.0,0.42857142857142855,5.604174234668604,Between 5% and 10%,Armageddon?,0.06746333155632721,1102.7594405594398,1823.727906976741,304.0,100.39298570060434,553.0,143.0,410.0,135.39843466199926,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    100.39<br>Trending:             Downward<br>Percent Infected:      5.6<br>New Cases / Total Cases: 5 / 1697<br>New Deaths/ Total Deaths:         0 / 9
1047.0,27047.0,Freeborn,Minnesota,US,2020-12-09 05:28:01,43.67385583,-93.34884422,1710.0,9.0,0.0,1701.0,"Freeborn, Minnesota, US",,,2020-12-08,5647.1054456589945,0.5263157894736842,Freeborn,31254.0,30281.0,December 2020,13.0,20.857142857142858,0.0,0.42857142857142855,5.647105445658994,Between 5% and 10%,Elem. & MS/HS distance,0.06887864620436192,1079.4767123287684,1823.727906976741,291.0,96.09986460156534,542.0,146.0,396.0,130.77507347841882,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    96.1<br>Trending:             Downward<br>Percent Infected:      5.65<br>New Cases / Total Cases: 13 / 1710<br>New Deaths/ Total Deaths:         0 / 9
1048.0,27047.0,Freeborn,Minnesota,US,2020-12-10 05:26:19,43.67385583,-93.34884422,1733.0,11.0,0.0,1722.0,"Freeborn, Minnesota, US",,,2020-12-09,5723.0606651035305,0.6347374495095209,Freeborn,31254.0,30281.0,December 2020,23.0,19.571428571428573,2.0,0.7142857142857143,5.72306066510353,Between 5% and 10%,Elem. & MS/HS distance,0.0646327022602574,1149.2160583941622,1823.727906976741,287.0,94.7789042633995,540.0,137.0,403.0,133.08675407020905,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    94.78<br>Trending:             Downward<br>Percent Infected:      5.72<br>New Cases / Total Cases: 23 / 1733<br>New Deaths/ Total Deaths:         2 / 11
1049.0,27047.0,Freeborn,Minnesota,US,2020-12-11 05:26:59,43.67385583,-93.34884422,1749.0,12.0,0.0,1737.0,"Freeborn, Minnesota, US",,,2020-12-10,5775.899078630164,0.6861063464837049,Freeborn,31254.0,30281.0,December 2020,16.0,18.142857142857142,1.0,0.7142857142857143,5.7758990786301645,Between 5% and 10%,Armageddon?,0.0599149867668081,1238.823622047243,1823.727906976741,303.0,100.06274561606288,514.0,127.0,387.0,127.80291271754565,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    100.06<br>Trending:             Downward<br>Percent Infected:      5.78<br>New Cases / Total Cases: 16 / 1749<br>New Deaths/ Total Deaths:         1 / 12
1050.0,27047.0,Freeborn,Minnesota,US,2020-12-12 05:26:19,43.67385583,-93.34884422,1759.0,12.0,0.0,1747.0,"Freeborn, Minnesota, US",,,2020-12-11,5808.92308708431,0.6822057987492893,Freeborn,31254.0,30281.0,December 2020,10.0,15.428571428571429,0.0,0.7142857142857143,5.8089230870843105,Between 5% and 10%,Elem. & MS/HS distance,0.05095132732925415,1456.1166666666647,1823.727906976741,280.0,92.46722367160926,480.0,108.0,372.0,122.84931144942374,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    92.47<br>Trending:             Downward<br>Percent Infected:      5.81<br>New Cases / Total Cases: 10 / 1759<br>New Deaths/ Total Deaths:         0 / 12
1051.0,27047.0,Freeborn,Minnesota,US,2020-12-13 05:27:20,43.67385583,-93.34884422,1773.0,12.0,0.0,1761.0,"Freeborn, Minnesota, US",,,2020-12-12,5855.156698920115,0.6768189509306259,Freeborn,31254.0,30281.0,December 2020,14.0,14.285714285714286,0.0,0.7142857142857143,5.855156698920115,Between 5% and 10%,Elem. & MS/HS distance,0.04717715493449453,1571.6259999999997,1823.727906976741,261.0,86.19266206532149,466.0,100.0,366.0,120.86787094217496,Downward,County: Freeborn<br>MN Dept of <br>Health Statistic:    86.19<br>Trending:             Downward<br>Percent Infected:      5.86<br>New Cases / Total Cases: 14 / 1773<br>New Deaths/ Total Deaths:         0 / 12
