Date,FIPS,Admin2,ratio,schooling,text,infect,perc_infected,herd_days
2020-10-16,27031.0,Cook,1.8304960644334616,Elem. & MS/HS in-person,County: Cook<br>MN Dept of <br>Health Statistic:    1.83<br>Trending:             Downward<br>Percent Infected:      0.15<br>New Cases / Total Cases: 0 / 8<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.14643968515467692,30543.800000000007
2020-10-17,27031.0,Cook,3.660992128866923,Elem. & MS/HS in-person,County: Cook<br>MN Dept of <br>Health Statistic:    3.66<br>Trending:             Downward<br>Percent Infected:      0.16<br>New Cases / Total Cases: 1 / 9<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.16474464579901152,30543.800000000007
2020-10-18,27031.0,Cook,7.321984257733846,Elem. & MS/HS in-person,County: Cook<br>MN Dept of <br>Health Statistic:    7.32<br>Trending:             Upward<br>Percent Infected:      0.2<br>New Cases / Total Cases: 2 / 11<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.20135456708768076,15257.899999999994
2020-10-19,27031.0,Cook,7.321984257733846,Elem. & MS/HS in-person,County: Cook<br>MN Dept of <br>Health Statistic:    7.32<br>Trending:             Downward<br>Percent Infected:      0.2<br>New Cases / Total Cases: 0 / 11<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.20135456708768076,30515.79999999999
2020-10-20,27031.0,Cook,7.321984257733846,Elem. & MS/HS in-person,County: Cook<br>MN Dept of <br>Health Statistic:    7.32<br>Trending:             Upward<br>Percent Infected:      0.2<br>New Cases / Total Cases: 0 / 11<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.20135456708768076,15257.899999999994
2020-10-21,27031.0,Cook,7.321984257733846,Elem. & MS/HS in-person,County: Cook<br>MN Dept of <br>Health Statistic:    7.32<br>Trending:             Upward<br>Percent Infected:      0.2<br>New Cases / Total Cases: 0 / 11<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.20135456708768076,10171.933333333336
2020-10-22,27031.0,Cook,7.321984257733846,Elem. & MS/HS in-person,County: Cook<br>MN Dept of <br>Health Statistic:    7.32<br>Trending:             Upward<br>Percent Infected:      0.2<br>New Cases / Total Cases: 0 / 11<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.20135456708768076,10171.933333333336
2020-10-23,27031.0,Cook,7.321984257733846,Elem. & MS/HS in-person,County: Cook<br>MN Dept of <br>Health Statistic:    7.32<br>Trending:             Upward<br>Percent Infected:      0.22<br>New Cases / Total Cases: 1 / 12<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.21965952773201539,7627.199999999999
2020-10-24,27031.0,Cook,7.321984257733846,Elem. & MS/HS in-person,County: Cook<br>MN Dept of <br>Health Statistic:    7.32<br>Trending:             Upward<br>Percent Infected:      0.24<br>New Cases / Total Cases: 1 / 13<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.23796448837634998,7625.45
2020-10-25,27031.0,Cook,12.81347245103423,"Elem. in-person, MS/HS hybrid",County: Cook<br>MN Dept of <br>Health Statistic:    12.81<br>Trending:             Upward<br>Percent Infected:      0.29<br>New Cases / Total Cases: 3 / 16<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.29287937030935385,6096.159999999999
2020-10-26,27031.0,Cook,12.81347245103423,"Elem. in-person, MS/HS hybrid",County: Cook<br>MN Dept of <br>Health Statistic:    12.81<br>Trending:             Upward<br>Percent Infected:      0.31<br>New Cases / Total Cases: 1 / 17<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.31118433095368847,5078.966666666665
2020-10-27,27031.0,Cook,14.643968515467693,"Elem. in-person, MS/HS hybrid",County: Cook<br>MN Dept of <br>Health Statistic:    14.64<br>Trending:             Upward<br>Percent Infected:      0.31<br>New Cases / Total Cases: 0 / 17<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.31118433095368847,5078.966666666665
2020-10-28,27031.0,Cook,18.304960644334614,"Elem. in-person, MS/HS hybrid",County: Cook<br>MN Dept of <br>Health Statistic:    18.3<br>Trending:             Upward<br>Percent Infected:      0.33<br>New Cases / Total Cases: 1 / 18<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.32948929159802304,4352.400000000001
2020-10-29,27031.0,Cook,20.135456708768075,Elem. & MS/HS hybrid,County: Cook<br>MN Dept of <br>Health Statistic:    20.14<br>Trending:             Upward<br>Percent Infected:      0.35<br>New Cases / Total Cases: 1 / 19<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.34779425224235766,3807.475000000001
2020-10-30,27031.0,Cook,21.965952773201536,Elem. & MS/HS hybrid,County: Cook<br>MN Dept of <br>Health Statistic:    21.97<br>Trending:             Upward<br>Percent Infected:      0.37<br>New Cases / Total Cases: 1 / 20<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.3660992128866923,3806.6000000000004
2020-10-31,27031.0,Cook,23.796448837634998,Elem. & MS/HS hybrid,County: Cook<br>MN Dept of <br>Health Statistic:    23.8<br>Trending:             Upward<br>Percent Infected:      0.4<br>New Cases / Total Cases: 2 / 22<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.4027091341753615,3382.0888888888885
2020-11-01,27031.0,Cook,23.796448837634998,Elem. & MS/HS hybrid,County: Cook<br>MN Dept of <br>Health Statistic:    23.8<br>Trending:             Upward<br>Percent Infected:      0.44<br>New Cases / Total Cases: 2 / 24<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.43931905546403077,3803.1
2020-11-02,27031.0,Cook,25.62694490206846,Elem. & MS/HS hybrid,County: Cook<br>MN Dept of <br>Health Statistic:    25.63<br>Trending:             Upward<br>Percent Infected:      0.46<br>New Cases / Total Cases: 1 / 25<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.4576240161083654,3802.2249999999995
2020-11-03,27031.0,Cook,29.287937030935385,Elem. & MS/HS hybrid,County: Cook<br>MN Dept of <br>Health Statistic:    29.29<br>Trending:             Upward<br>Percent Infected:      0.49<br>New Cases / Total Cases: 2 / 27<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.4942339373970346,3040.3800000000006
2020-11-04,27031.0,Cook,34.779425224235766,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    34.78<br>Trending:             Upward<br>Percent Infected:      0.55<br>New Cases / Total Cases: 3 / 30<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.5491488193300385,2531.899999999999
2020-11-05,27031.0,Cook,38.44041735310269,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    38.44<br>Trending:             Upward<br>Percent Infected:      0.59<br>New Cases / Total Cases: 2 / 32<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.5857587406187077,2336.061538461538
2020-11-06,27031.0,Cook,36.60992128866923,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    36.61<br>Trending:             Upward<br>Percent Infected:      0.59<br>New Cases / Total Cases: 0 / 32<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.5857587406187077,2530.7333333333327
2020-11-07,27031.0,Cook,36.60992128866923,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    36.61<br>Trending:             Upward<br>Percent Infected:      0.6<br>New Cases / Total Cases: 1 / 33<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.6040637012630423,2760.1636363636358
2020-11-08,27031.0,Cook,31.118433095368847,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    31.12<br>Trending:             Upward<br>Percent Infected:      0.6<br>New Cases / Total Cases: 0 / 33<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.6040637012630423,3373.5333333333333
2020-11-09,27031.0,Cook,34.779425224235766,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    34.78<br>Trending:             Upward<br>Percent Infected:      0.66<br>New Cases / Total Cases: 3 / 36<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.6589785831960461,2758.2545454545466
2020-11-10,27031.0,Cook,34.779425224235766,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    34.78<br>Trending:             Upward<br>Percent Infected:      0.66<br>New Cases / Total Cases: 0 / 36<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.6589785831960461,3371.2000000000007
2020-11-11,27031.0,Cook,32.948929159802304,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    32.95<br>Trending:             Downward<br>Percent Infected:      0.66<br>New Cases / Total Cases: 0 / 36<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.6589785831960461,5056.800000000003
2020-11-12,27031.0,Cook,34.779425224235766,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    34.78<br>Trending:             Downward<br>Percent Infected:      0.7<br>New Cases / Total Cases: 2 / 38<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.6955885044847153,5054.46666666667
2020-11-13,27031.0,Cook,34.779425224235766,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    34.78<br>Trending:             Downward<br>Percent Infected:      0.71<br>New Cases / Total Cases: 1 / 39<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.7138934651290499,4331.400000000002
2020-11-14,27031.0,Cook,32.948929159802304,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    32.95<br>Trending:             Downward<br>Percent Infected:      0.73<br>New Cases / Total Cases: 1 / 40<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.7321984257733846,4330.400000000002
2020-11-15,27031.0,Cook,34.779425224235766,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    34.78<br>Trending:             Upward<br>Percent Infected:      0.79<br>New Cases / Total Cases: 3 / 43<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.7871133077063884,3029.1800000000007
2020-11-16,27031.0,Cook,34.779425224235766,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    34.78<br>Trending:             Downward<br>Percent Infected:      0.81<br>New Cases / Total Cases: 1 / 44<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.805418268350723,3785.5999999999985
2020-11-17,27031.0,Cook,34.779425224235766,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    34.78<br>Trending:             Downward<br>Percent Infected:      0.84<br>New Cases / Total Cases: 2 / 46<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.8420281896393923,3027.0799999999986
2020-11-18,27031.0,Cook,32.948929159802304,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    32.95<br>Trending:             Downward<br>Percent Infected:      0.88<br>New Cases / Total Cases: 2 / 48<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.8786381109280615,2521.3999999999987
2020-11-19,27031.0,Cook,32.948929159802304,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    32.95<br>Trending:             Downward<br>Percent Infected:      0.92<br>New Cases / Total Cases: 2 / 50<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.9152480322167308,2520.2333333333318
2020-11-20,27031.0,Cook,40.27091341753615,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    40.27<br>Trending:             Upward<br>Percent Infected:      0.99<br>New Cases / Total Cases: 4 / 54<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.9884678747940692,2014.32
2020-11-21,27031.0,Cook,38.44041735310269,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    38.44<br>Trending:             Upward<br>Percent Infected:      0.99<br>New Cases / Total Cases: 0 / 54<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,0.9884678747940692,2158.2
2020-11-22,27031.0,Cook,43.93190554640307,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    43.93<br>Trending:             Upward<br>Percent Infected:      1.04<br>New Cases / Total Cases: 3 / 57<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.043382756727073,2156.7
2020-11-23,27031.0,Cook,40.27091341753615,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    40.27<br>Trending:             Upward<br>Percent Infected:      1.06<br>New Cases / Total Cases: 1 / 58<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.0616877173714077,2156.2
2020-11-24,27031.0,Cook,43.93190554640307,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    43.93<br>Trending:             Upward<br>Percent Infected:      1.1<br>New Cases / Total Cases: 2 / 60<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.098297638660077,2155.2000000000003
2020-11-25,27031.0,Cook,43.93190554640307,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    43.93<br>Trending:             Upward<br>Percent Infected:      1.1<br>New Cases / Total Cases: 0 / 60<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.098297638660077,2514.4000000000005
2020-11-26,27031.0,Cook,40.27091341753615,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    40.27<br>Trending:             Upward<br>Percent Infected:      1.1<br>New Cases / Total Cases: 0 / 60<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.098297638660077,3017.280000000001
2020-11-27,27031.0,Cook,43.93190554640307,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    43.93<br>Trending:             Upward<br>Percent Infected:      1.15<br>New Cases / Total Cases: 3 / 63<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.1532125205930808,3350.199999999998
2020-11-28,27031.0,Cook,47.592897675269995,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    47.59<br>Trending:             Upward<br>Percent Infected:      1.21<br>New Cases / Total Cases: 3 / 66<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.2081274025260846,2510.8999999999987
2020-11-29,27031.0,Cook,53.08438586857038,Elem. & MS/HS distance,County: Cook<br>MN Dept of <br>Health Statistic:    53.08<br>Trending:             Upward<br>Percent Infected:      1.32<br>New Cases / Total Cases: 6 / 72<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.3179571663920921,2005.9200000000008
2020-11-30,27031.0,Cook,60.40637012630423,Elem. & MS/HS distance,County: Cook<br>MN Dept of <br>Health Statistic:    60.41<br>Trending:             Upward<br>Percent Infected:      1.41<br>New Cases / Total Cases: 5 / 77<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.4094819696137653,1581.7789473684215
2020-12-01,27031.0,Cook,58.57587406187077,Elem. & MS/HS distance,County: Cook<br>MN Dept of <br>Health Statistic:    58.58<br>Trending:             Upward<br>Percent Infected:      1.43<br>New Cases / Total Cases: 1 / 78<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.4277869302580999,1669.266666666667
2020-12-02,27031.0,Cook,56.7453779974373,Elem. & MS/HS distance,County: Cook<br>MN Dept of <br>Health Statistic:    56.75<br>Trending:             Upward<br>Percent Infected:      1.45<br>New Cases / Total Cases: 1 / 79<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.4460918909024345,1581.0421052631582
2020-12-03,27031.0,Cook,54.91488193300384,Elem. & MS/HS distance,County: Cook<br>MN Dept of <br>Health Statistic:    54.91<br>Trending:             Upward<br>Percent Infected:      1.46<br>New Cases / Total Cases: 1 / 80<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.4643968515467691,1501.6400000000003
2020-12-04,27031.0,Cook,53.08438586857038,Elem. & MS/HS distance,County: Cook<br>MN Dept of <br>Health Statistic:    53.08<br>Trending:             Upward<br>Percent Infected:      1.52<br>New Cases / Total Cases: 3 / 83<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.519311733479773,1500.5900000000004
2020-12-05,27031.0,Cook,54.91488193300384,Elem. & MS/HS distance,County: Cook<br>MN Dept of <br>Health Statistic:    54.91<br>Trending:             Upward<br>Percent Infected:      1.54<br>New Cases / Total Cases: 1 / 84<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.5376166941241076,1666.9333333333336
2020-12-06,27031.0,Cook,53.08438586857038,Elem. & MS/HS distance,County: Cook<br>MN Dept of <br>Health Statistic:    53.08<br>Trending:             Downward<br>Percent Infected:      1.57<br>New Cases / Total Cases: 2 / 86<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.5742266154127769,2142.199999999999
2020-12-07,27031.0,Cook,54.91488193300384,Elem. & MS/HS distance,County: Cook<br>MN Dept of <br>Health Statistic:    54.91<br>Trending:             Downward<br>Percent Infected:      1.61<br>New Cases / Total Cases: 2 / 88<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.610836536701446,2725.1636363636353
2020-12-08,27031.0,Cook,53.08438586857038,Elem. & MS/HS distance,County: Cook<br>MN Dept of <br>Health Statistic:    53.08<br>Trending:             Downward<br>Percent Infected:      1.63<br>New Cases / Total Cases: 1 / 89<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.6291414973457807,2724.5272727272713
2020-12-09,27031.0,Cook,60.40637012630423,Elem. & MS/HS distance,County: Cook<br>MN Dept of <br>Health Statistic:    60.41<br>Trending:             Upward<br>Percent Infected:      1.7<br>New Cases / Total Cases: 4 / 93<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.7023613399231192,2138.6999999999994
2020-12-10,27031.0,Cook,60.40637012630423,Elem. & MS/HS distance,County: Cook<br>MN Dept of <br>Health Statistic:    60.41<br>Trending:             Upward<br>Percent Infected:      1.7<br>New Cases / Total Cases: 0 / 93<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.7023613399231192,2303.2153846153838
2020-12-11,27031.0,Cook,56.7453779974373,Elem. & MS/HS distance,County: Cook<br>MN Dept of <br>Health Statistic:    56.75<br>Trending:             Upward<br>Percent Infected:      1.72<br>New Cases / Total Cases: 1 / 94<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.7206663005674538,2721.3454545454533
2020-12-12,27031.0,Cook,51.25388980413692,Elem. & MS/HS distance,County: Cook<br>MN Dept of <br>Health Statistic:    51.25<br>Trending:             Downward<br>Percent Infected:      1.72<br>New Cases / Total Cases: 0 / 94<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.7206663005674538,2993.4799999999987
2020-12-13,27031.0,Cook,45.762401610836534,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    45.76<br>Trending:             Downward<br>Percent Infected:      1.78<br>New Cases / Total Cases: 3 / 97<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.7755811825004577,2719.4363636363623
2020-12-14,27031.0,Cook,36.60992128866923,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    36.61<br>Trending:             Downward<br>Percent Infected:      1.78<br>New Cases / Total Cases: 0 / 97<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.7755811825004577,3323.7555555555537
2020-12-15,27031.0,Cook,34.779425224235766,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    34.78<br>Trending:             Downward<br>Percent Infected:      1.78<br>New Cases / Total Cases: 0 / 97<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.7755811825004577,3739.2249999999985
2020-12-16,27031.0,Cook,36.60992128866923,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    36.61<br>Trending:             Downward<br>Percent Infected:      1.81<br>New Cases / Total Cases: 2 / 99<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.812191103789127,4983.299999999997
2020-12-17,27031.0,Cook,34.779425224235766,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    34.78<br>Trending:             Downward<br>Percent Infected:      1.81<br>New Cases / Total Cases: 0 / 99<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.812191103789127,4983.299999999997
2020-12-18,27031.0,Cook,31.118433095368847,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    31.12<br>Trending:             Downward<br>Percent Infected:      1.83<br>New Cases / Total Cases: 1 / 100<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.8304960644334616,4982.1333333333305
2020-12-19,27031.0,Cook,31.118433095368847,"Elem. hybrid, MS/HS distance",County: Cook<br>MN Dept of <br>Health Statistic:    31.12<br>Trending:             Downward<br>Percent Infected:      1.85<br>New Cases / Total Cases: 1 / 101<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.848801025077796,4269.400000000006
2020-09-21,27033.0,Cottonwood,0.0,Elem. & MS/HS in-person,County: Cottonwood<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      1.96<br>New Cases / Total Cases: 0 / 219<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.9560557341907825,10181.266666666741
2020-09-22,27033.0,Cottonwood,0.0,Elem. & MS/HS in-person,County: Cottonwood<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      1.96<br>New Cases / Total Cases: 0 / 219<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.9560557341907825,10181.266666666741
2020-09-23,27033.0,Cottonwood,0.0,Elem. & MS/HS in-person,County: Cottonwood<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      1.96<br>New Cases / Total Cases: 0 / 219<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,1.9560557341907825,10181.266666666741
2020-09-24,27033.0,Cottonwood,0.0,Elem. & MS/HS in-person,County: Cottonwood<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      2.0<br>New Cases / Total Cases: 5 / 224<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.000714540907467,10181.266666666741
2020-09-25,27033.0,Cottonwood,0.0,Elem. & MS/HS in-person,County: Cottonwood<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      2.0<br>New Cases / Total Cases: 0 / 224<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.000714540907467,10181.266666666741
2020-09-26,27033.0,Cottonwood,0.0,Elem. & MS/HS in-person,County: Cottonwood<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Downward<br>Percent Infected:      2.01<br>New Cases / Total Cases: 1 / 225<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.009646302250804,10181.266666666741
2020-09-27,27033.0,Cottonwood,0.0,Elem. & MS/HS in-person,County: Cottonwood<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      2.03<br>New Cases / Total Cases: 2 / 227<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.0275098249374777,7638.575000000007
2020-09-28,27033.0,Cottonwood,0.0,Elem. & MS/HS in-person,County: Cottonwood<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      2.04<br>New Cases / Total Cases: 1 / 228<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.0364415862808145,6789.066666666678
2020-09-29,27033.0,Cottonwood,0.0,Elem. & MS/HS in-person,County: Cottonwood<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      2.05<br>New Cases / Total Cases: 1 / 229<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.0453733476241514,6109.460000000015
2020-09-30,27033.0,Cottonwood,0.0,Elem. & MS/HS in-person,County: Cottonwood<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      2.05<br>New Cases / Total Cases: 0 / 229<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.0453733476241514,6109.460000000015
2020-10-01,27033.0,Cottonwood,0.0,Elem. & MS/HS in-person,County: Cottonwood<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      2.05<br>New Cases / Total Cases: 1 / 230<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.054305108967488,10181.266666666741
2020-10-02,27033.0,Cottonwood,0.0,Elem. & MS/HS in-person,County: Cottonwood<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      2.07<br>New Cases / Total Cases: 2 / 232<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.0721686316541623,7634.200000000007
2020-10-03,27033.0,Cottonwood,0.0,Elem. & MS/HS in-person,County: Cottonwood<br>MN Dept of <br>Health Statistic:    0.0<br>Trending:             Upward<br>Percent Infected:      2.1<br>New Cases / Total Cases: 3 / 235<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.098963915684173,6105.260000000015
2020-10-04,27033.0,Cottonwood,17.86352268667381,"Elem. in-person, MS/HS hybrid",County: Cottonwood<br>MN Dept of <br>Health Statistic:    17.86<br>Trending:             Upward<br>Percent Infected:      2.13<br>New Cases / Total Cases: 4 / 239<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.1346909610575207,5085.383333333328
2020-10-05,27033.0,Cottonwood,18.756698821007504,"Elem. in-person, MS/HS hybrid",County: Cottonwood<br>MN Dept of <br>Health Statistic:    18.76<br>Trending:             Upward<br>Percent Infected:      2.14<br>New Cases / Total Cases: 1 / 240<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.1436227224008575,5084.799999999994
2020-10-06,27033.0,Cottonwood,19.649874955341193,"Elem. in-person, MS/HS hybrid",County: Cottonwood<br>MN Dept of <br>Health Statistic:    19.65<br>Trending:             Upward<br>Percent Infected:      2.15<br>New Cases / Total Cases: 1 / 241<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.1525544837441943,5084.216666666661
2020-10-07,27033.0,Cottonwood,20.543051089674883,Elem. & MS/HS hybrid,County: Cottonwood<br>MN Dept of <br>Health Statistic:    20.54<br>Trending:             Upward<br>Percent Infected:      2.16<br>New Cases / Total Cases: 1 / 242<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.161486245087531,4692.584615384614
2020-10-08,27033.0,Cottonwood,16.97034655234012,"Elem. in-person, MS/HS hybrid",County: Cottonwood<br>MN Dept of <br>Health Statistic:    16.97<br>Trending:             Upward<br>Percent Infected:      2.17<br>New Cases / Total Cases: 1 / 243<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.170418006430868,4692.046153846152
2020-10-09,27033.0,Cottonwood,17.86352268667381,"Elem. in-person, MS/HS hybrid",County: Cottonwood<br>MN Dept of <br>Health Statistic:    17.86<br>Trending:             Upward<br>Percent Infected:      2.18<br>New Cases / Total Cases: 1 / 244<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.179349767774205,5082.466666666683
2020-10-10,27033.0,Cottonwood,16.97034655234012,"Elem. in-person, MS/HS hybrid",County: Cottonwood<br>MN Dept of <br>Health Statistic:    16.97<br>Trending:             Upward<br>Percent Infected:      2.18<br>New Cases / Total Cases: 0 / 244<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.179349767774205,6776.622222222234
2020-10-11,27033.0,Cottonwood,19.649874955341193,"Elem. in-person, MS/HS hybrid",County: Cottonwood<br>MN Dept of <br>Health Statistic:    19.65<br>Trending:             Upward<br>Percent Infected:      2.22<br>New Cases / Total Cases: 5 / 249<br>New Deaths/ Total Deaths:         0 / 0,Less than 5%,2.2240085744908895,6095.460000000014
